time_period_start;time_period_end;time_open;time_close;price_open;price_high;price_low;price_close;volume_traded;trades_count
2022-03-10T18:55:00.0000000Z;2022-03-10T19:00:00.0000000Z;2022-03-10T18:55:17.4720000Z;2022-03-10T18:59:59.1620000Z;39220.000000000;39295.000000000;39185.566104080;39206.000000000;29.684690190;305
2022-03-10T19:00:00.0000000Z;2022-03-10T19:05:00.0000000Z;2022-03-10T19:00:04.5850000Z;2022-03-10T19:04:59.1660000Z;39223.000000000;39290.000000000;39104.000000000;39290.000000000;38.578864310;403
2022-03-10T19:05:00.0000000Z;2022-03-10T19:10:00.0000000Z;2022-03-10T19:05:01.1710000Z;2022-03-10T19:09:57.8100000Z;39300.000000000;39343.000000000;39243.000000000;39260.352119600;3.458854540;112
2022-03-10T19:10:00.0000000Z;2022-03-10T19:15:00.0000000Z;2022-03-10T19:10:08.6390000Z;2022-03-10T19:14:57.3040000Z;39275.978008240;39283.908273420;39244.333047510;39254.000000000;2.391793850;52
2022-03-10T19:15:00.0000000Z;2022-03-10T19:20:00.0000000Z;2022-03-10T19:15:08.5320000Z;2022-03-10T19:19:55.4780000Z;39248.549227890;39280.847509780;39241.000000000;39264.394523510;1.201355940;96
2022-03-10T19:20:00.0000000Z;2022-03-10T19:25:00.0000000Z;2022-03-10T19:20:17.7910000Z;2022-03-10T19:24:57.0310000Z;39268.000000000;39325.000000000;39215.000000000;39231.000000000;12.676377140;230
2022-03-10T19:25:00.0000000Z;2022-03-10T19:30:00.0000000Z;2022-03-10T19:25:02.1510000Z;2022-03-10T19:29:58.1620000Z;39229.000000000;39299.032040320;39227.638279880;39299.032040320;3.890335990;100
2022-03-10T19:30:00.0000000Z;2022-03-10T19:35:00.0000000Z;2022-03-10T19:30:01.0600000Z;2022-03-10T19:34:59.9220000Z;39300.351578050;39336.000000000;39213.876896370;39256.720385810;29.303956570;319
2022-03-10T19:35:00.0000000Z;2022-03-10T19:40:00.0000000Z;2022-03-10T19:35:15.7060000Z;2022-03-10T19:39:51.4920000Z;39261.000000000;39286.000000000;39243.534160560;39264.064285650;5.438488110;69
2022-03-10T19:40:00.0000000Z;2022-03-10T19:45:00.0000000Z;2022-03-10T19:40:01.6410000Z;2022-03-10T19:44:51.8790000Z;39264.064285650;39285.000000000;39243.000000000;39277.611179020;3.189263690;56
2022-03-10T19:45:00.0000000Z;2022-03-10T19:50:00.0000000Z;2022-03-10T19:45:03.6170000Z;2022-03-10T19:49:58.5350000Z;39266.000000000;39608.000000000;39251.000000000;39536.000000000;51.551163710;613
2022-03-10T19:50:00.0000000Z;2022-03-10T19:55:00.0000000Z;2022-03-10T19:50:01.4270000Z;2022-03-10T19:54:53.4400000Z;39534.000000000;39564.000000000;39351.000000000;39351.000000000;15.212062270;265
2022-03-10T19:55:00.0000000Z;2022-03-10T20:00:00.0000000Z;2022-03-10T19:55:03.8590000Z;2022-03-10T19:59:59.2550000Z;39352.000000000;39485.000000000;39352.000000000;39478.000000000;8.747077980;255
2022-03-10T20:00:00.0000000Z;2022-03-10T20:05:00.0000000Z;2022-03-10T20:00:02.3780000Z;2022-03-10T20:04:55.7400000Z;39467.000000000;39480.000000000;39397.000000000;39431.000000000;2.293186660;126
2022-03-10T20:05:00.0000000Z;2022-03-10T20:10:00.0000000Z;2022-03-10T20:05:07.3120000Z;2022-03-10T20:09:58.9810000Z;39438.000000000;39439.000000000;39363.000000000;39419.442735340;5.353110920;107
2022-03-10T20:10:00.0000000Z;2022-03-10T20:15:00.0000000Z;2022-03-10T20:10:01.7200000Z;2022-03-10T20:14:43.8580000Z;39420.211624770;39475.597058420;39400.000000000;39475.597058420;2.082832100;143
2022-03-10T20:15:00.0000000Z;2022-03-10T20:20:00.0000000Z;2022-03-10T20:15:07.6810000Z;2022-03-10T20:19:46.9230000Z;39475.597058420;39490.000000000;39408.000000000;39408.000000000;10.158641720;141
2022-03-10T20:20:00.0000000Z;2022-03-10T20:25:00.0000000Z;2022-03-10T20:20:03.5810000Z;2022-03-10T20:24:53.4240000Z;39413.000000000;39419.000000000;39324.000000000;39378.000000000;4.345175360;182
2022-03-10T20:25:00.0000000Z;2022-03-10T20:30:00.0000000Z;2022-03-10T20:25:02.8650000Z;2022-03-10T20:29:51.1530000Z;39373.000000000;39428.000000000;39358.030119820;39415.704735780;0.523543260;52
2022-03-10T20:30:00.0000000Z;2022-03-10T20:35:00.0000000Z;2022-03-10T20:30:07.1140000Z;2022-03-10T20:34:52.5540000Z;39424.069964180;39438.348083570;39405.000000000;39438.000000000;1.892489350;67
2022-03-10T20:35:00.0000000Z;2022-03-10T20:40:00.0000000Z;2022-03-10T20:35:01.1230000Z;2022-03-10T20:39:53.6800000Z;39438.000000000;39438.000000000;39375.000000000;39415.699601400;7.979007760;109
2022-03-10T20:40:00.0000000Z;2022-03-10T20:45:00.0000000Z;2022-03-10T20:40:03.1110000Z;2022-03-10T20:44:48.3700000Z;39420.007328130;39536.000000000;39420.007328130;39514.000000000;6.422035800;286
2022-03-10T20:45:00.0000000Z;2022-03-10T20:50:00.0000000Z;2022-03-10T20:45:00.2400000Z;2022-03-10T20:49:57.1950000Z;39514.000000000;39588.000000000;39462.000000000;39588.000000000;8.574513740;297
2022-03-10T20:50:00.0000000Z;2022-03-10T20:55:00.0000000Z;2022-03-10T20:50:00.0840000Z;2022-03-10T20:54:59.1550000Z;39588.527993500;39704.000000000;39588.527993500;39670.000000000;13.107191000;439
2022-03-10T20:55:00.0000000Z;2022-03-10T21:00:00.0000000Z;2022-03-10T20:55:04.0930000Z;2022-03-10T20:59:57.4540000Z;39668.000000000;39708.000000000;39644.000000000;39657.000000000;4.444967590;98
2022-03-10T21:00:00.0000000Z;2022-03-10T21:05:00.0000000Z;2022-03-10T21:00:00.6240000Z;2022-03-10T21:04:59.6620000Z;39657.779494260;39662.000000000;39588.000000000;39605.000000000;11.433055330;151
2022-03-10T21:05:00.0000000Z;2022-03-10T21:10:00.0000000Z;2022-03-10T21:05:10.4850000Z;2022-03-10T21:08:10.1000000Z;39615.000000000;39637.000000000;39522.000000000;39546.000000000;7.223608240;109
2022-03-10T21:10:00.0000000Z;2022-03-10T21:15:00.0000000Z;2022-03-10T21:10:54.2260000Z;2022-03-10T21:14:46.0940000Z;39610.595075520;39635.632865520;39604.000000000;39632.984646200;2.812830570;59
2022-03-10T21:15:00.0000000Z;2022-03-10T21:20:00.0000000Z;2022-03-10T21:15:07.0830000Z;2022-03-10T21:19:53.3210000Z;39620.067586190;39620.067586190;39513.000000000;39618.000000000;9.009621450;151
2022-03-10T21:20:00.0000000Z;2022-03-10T21:25:00.0000000Z;2022-03-10T21:20:08.5150000Z;2022-03-10T21:24:45.7630000Z;39618.494387310;39619.000000000;39547.000000000;39563.545019230;1.952538740;56
2022-03-10T21:25:00.0000000Z;2022-03-10T21:30:00.0000000Z;2022-03-10T21:25:02.4320000Z;2022-03-10T21:29:45.5880000Z;39561.000000000;39562.000000000;39474.000000000;39484.000000000;6.914886350;155
2022-03-10T21:30:00.0000000Z;2022-03-10T21:35:00.0000000Z;2022-03-10T21:30:09.9410000Z;2022-03-10T21:34:56.4530000Z;39486.000000000;39532.000000000;39486.000000000;39501.000000000;6.836520850;71
2022-03-10T21:35:00.0000000Z;2022-03-10T21:40:00.0000000Z;2022-03-10T21:35:00.0930000Z;2022-03-10T21:39:52.1060000Z;39504.656749400;39538.000000000;39499.336586990;39516.000000000;0.521095390;40
2022-03-10T21:40:00.0000000Z;2022-03-10T21:45:00.0000000Z;2022-03-10T21:40:18.5390000Z;2022-03-10T21:44:55.7370000Z;39520.000000000;39520.864926710;39405.000000000;39411.000000000;9.882447770;224
2022-03-10T21:45:00.0000000Z;2022-03-10T21:50:00.0000000Z;2022-03-10T21:45:01.3590000Z;2022-03-10T21:49:59.9540000Z;39416.000000000;39463.000000000;39400.164789890;39436.000000000;20.856853560;156
2022-03-10T21:50:00.0000000Z;2022-03-10T21:55:00.0000000Z;2022-03-10T21:50:05.4950000Z;2022-03-10T21:54:44.4170000Z;39418.000000000;39455.000000000;39403.000000000;39403.000000000;6.903662770;119
2022-03-10T21:55:00.0000000Z;2022-03-10T22:00:00.0000000Z;2022-03-10T21:55:02.1310000Z;2022-03-10T21:59:53.9260000Z;39404.259404270;39405.000000000;39301.000000000;39355.000000000;5.358026340;240
2022-03-10T22:00:00.0000000Z;2022-03-10T22:05:00.0000000Z;2022-03-10T22:00:13.9370000Z;2022-03-10T22:04:58.1550000Z;39353.352368070;39374.017527720;39111.000000000;39178.000000000;7.611644890;281
2022-03-10T22:05:00.0000000Z;2022-03-10T22:10:00.0000000Z;2022-03-10T22:05:02.3290000Z;2022-03-10T22:09:22.9940000Z;39178.000000000;39310.000000000;39178.000000000;39307.000000000;11.025961300;140
2022-03-10T22:10:00.0000000Z;2022-03-10T22:15:00.0000000Z;2022-03-10T22:10:21.0080000Z;2022-03-10T22:14:46.1190000Z;39309.000000000;39311.000000000;39244.000000000;39247.000000000;1.976897940;112
2022-03-10T22:15:00.0000000Z;2022-03-10T22:20:00.0000000Z;2022-03-10T22:15:10.2450000Z;2022-03-10T22:19:58.7990000Z;39245.000000000;39302.274475330;39245.000000000;39302.274475330;2.531467620;56
2022-03-10T22:20:00.0000000Z;2022-03-10T22:25:00.0000000Z;2022-03-10T22:20:18.6590000Z;2022-03-10T22:24:55.2320000Z;39301.000000000;39337.000000000;39285.000000000;39293.000000000;9.342136280;116
2022-03-10T22:25:00.0000000Z;2022-03-10T22:30:00.0000000Z;2022-03-10T22:25:03.3160000Z;2022-03-10T22:29:54.3700000Z;39293.000000000;39326.000000000;39267.000000000;39326.000000000;6.990748970;86
2022-03-10T22:30:00.0000000Z;2022-03-10T22:35:00.0000000Z;2022-03-10T22:30:18.4820000Z;2022-03-10T22:34:55.1900000Z;39323.000000000;39399.000000000;39314.000000000;39399.000000000;2.540663290;125
2022-03-10T22:35:00.0000000Z;2022-03-10T22:40:00.0000000Z;2022-03-10T22:35:03.2120000Z;2022-03-10T22:39:59.9600000Z;39400.000000000;39443.000000000;39357.000000000;39360.000000000;5.292671850;132
2022-03-10T22:40:00.0000000Z;2022-03-10T22:45:00.0000000Z;2022-03-10T22:40:10.6970000Z;2022-03-10T22:44:53.5490000Z;39370.000000000;39421.000000000;39370.000000000;39421.000000000;1.618315920;65
2022-03-10T22:45:00.0000000Z;2022-03-10T22:50:00.0000000Z;2022-03-10T22:45:01.2590000Z;2022-03-10T22:49:58.5430000Z;39421.688140540;39506.097746940;39421.688140540;39455.000000000;3.054122360;221
2022-03-10T22:50:00.0000000Z;2022-03-10T22:55:00.0000000Z;2022-03-10T22:50:09.8510000Z;2022-03-10T22:54:59.0960000Z;39455.016621730;39482.849242350;39429.000000000;39482.849242350;9.090101870;335
2022-03-10T22:55:00.0000000Z;2022-03-10T23:00:00.0000000Z;2022-03-10T22:55:17.2720000Z;2022-03-10T22:59:50.4810000Z;39484.000000000;39495.000000000;39457.000000000;39477.067304840;7.287201630;109
2022-03-10T23:00:00.0000000Z;2022-03-10T23:05:00.0000000Z;2022-03-10T23:00:07.8800000Z;2022-03-10T23:04:51.4900000Z;39477.067304840;39550.000000000;39458.000000000;39550.000000000;6.523957930;234
2022-03-10T23:05:00.0000000Z;2022-03-10T23:10:00.0000000Z;2022-03-10T23:05:00.5180000Z;2022-03-10T23:09:41.9750000Z;39540.000000000;39548.000000000;39483.256953830;39525.000000000;13.883355030;156
2022-03-10T23:10:00.0000000Z;2022-03-10T23:15:00.0000000Z;2022-03-10T23:10:03.9400000Z;2022-03-10T23:14:52.8040000Z;39518.000000000;39558.196142070;39498.642752740;39516.000000000;7.161650140;170
2022-03-10T23:15:00.0000000Z;2022-03-10T23:20:00.0000000Z;2022-03-10T23:15:11.7830000Z;2022-03-10T23:19:57.0960000Z;39516.318999140;39564.000000000;39516.000000000;39545.000000000;1.980468470;95
2022-03-10T23:20:00.0000000Z;2022-03-10T23:25:00.0000000Z;2022-03-10T23:20:14.4310000Z;2022-03-10T23:24:59.2450000Z;39544.000000000;39551.000000000;39420.656296380;39479.000000000;3.622598010;100
2022-03-10T23:25:00.0000000Z;2022-03-10T23:30:00.0000000Z;2022-03-10T23:25:12.4380000Z;2022-03-10T23:29:50.9610000Z;39476.752926530;39599.000000000;39471.000000000;39580.012093890;14.578108000;205
2022-03-10T23:30:00.0000000Z;2022-03-10T23:35:00.0000000Z;2022-03-10T23:30:03.0690000Z;2022-03-10T23:34:57.1140000Z;39580.012093890;39625.000000000;39540.000000000;39553.000000000;3.801793180;110
2022-03-10T23:35:00.0000000Z;2022-03-10T23:40:00.0000000Z;2022-03-10T23:35:03.7150000Z;2022-03-10T23:39:48.0870000Z;39553.000000000;39569.000000000;39529.667865040;39538.000000000;6.012455650;60
2022-03-10T23:40:00.0000000Z;2022-03-10T23:45:00.0000000Z;2022-03-10T23:40:00.8800000Z;2022-03-10T23:44:58.6990000Z;39538.000000000;39538.000000000;39455.000000000;39456.565841660;4.738912710;99
2022-03-10T23:45:00.0000000Z;2022-03-10T23:50:00.0000000Z;2022-03-10T23:45:01.1320000Z;2022-03-10T23:49:55.7030000Z;39456.000000000;39521.521942160;39416.000000000;39485.799231190;5.119753840;142
2022-03-10T23:50:00.0000000Z;2022-03-10T23:55:00.0000000Z;2022-03-10T23:50:03.4220000Z;2022-03-10T23:54:57.3500000Z;39480.000000000;39507.000000000;39474.219761530;39490.720522220;4.873557060;87
2022-03-10T23:55:00.0000000Z;2022-03-11T00:00:00.0000000Z;2022-03-10T23:55:00.1530000Z;2022-03-10T23:59:50.7160000Z;39490.000000000;39490.000000000;39431.000000000;39455.000000000;5.440654310;191
2022-03-11T00:00:00.0000000Z;2022-03-11T00:05:00.0000000Z;2022-03-11T00:00:00.0840000Z;2022-03-11T00:04:59.6450000Z;39454.000000000;39472.380344190;39359.328301010;39375.488587690;19.321030690;357
2022-03-11T00:05:00.0000000Z;2022-03-11T00:10:00.0000000Z;2022-03-11T00:05:00.5950000Z;2022-03-11T00:09:56.1060000Z;39379.000000000;39420.631337880;39369.000000000;39392.538282860;6.587486570;110
2022-03-11T00:10:00.0000000Z;2022-03-11T00:15:00.0000000Z;2022-03-11T00:10:13.6500000Z;2022-03-11T00:14:35.2960000Z;39382.487211560;39432.000000000;39382.487211560;39403.000000000;4.657503590;102
2022-03-11T00:15:00.0000000Z;2022-03-11T00:20:00.0000000Z;2022-03-11T00:15:00.3340000Z;2022-03-11T00:19:59.9650000Z;39402.000000000;39402.000000000;39332.000000000;39358.000000000;3.350639690;196
2022-03-11T00:20:00.0000000Z;2022-03-11T00:25:00.0000000Z;2022-03-11T00:20:02.2920000Z;2022-03-11T00:24:55.0200000Z;39358.725822800;39375.000000000;39336.696479710;39347.711151250;4.600612650;55
2022-03-11T00:25:00.0000000Z;2022-03-11T00:30:00.0000000Z;2022-03-11T00:25:17.9790000Z;2022-03-11T00:29:56.9630000Z;39347.000000000;39385.000000000;39186.480644530;39231.000000000;22.862918360;315
2022-03-11T00:30:00.0000000Z;2022-03-11T00:35:00.0000000Z;2022-03-11T00:30:00.2450000Z;2022-03-11T00:34:46.0060000Z;39231.021156740;39376.000000000;39166.000000000;39362.000000000;15.438997800;257
2022-03-11T00:35:00.0000000Z;2022-03-11T00:40:00.0000000Z;2022-03-11T00:35:08.9080000Z;2022-03-11T00:39:57.8250000Z;39357.000000000;39416.144974510;39310.000000000;39345.000000000;10.494071770;192
2022-03-11T00:40:00.0000000Z;2022-03-11T00:45:00.0000000Z;2022-03-11T00:40:01.2290000Z;2022-03-11T00:44:59.4870000Z;39345.361877430;39372.000000000;39279.000000000;39291.000000000;7.567961220;166
2022-03-11T00:45:00.0000000Z;2022-03-11T00:50:00.0000000Z;2022-03-11T00:45:10.4190000Z;2022-03-11T00:49:43.3230000Z;39291.967186040;39364.852220820;39291.000000000;39364.852220820;1.071307580;37
2022-03-11T00:50:00.0000000Z;2022-03-11T00:55:00.0000000Z;2022-03-11T00:50:08.1910000Z;2022-03-11T00:54:49.8040000Z;39364.000000000;39392.000000000;39335.760496610;39342.000000000;3.935207520;88
2022-03-11T00:55:00.0000000Z;2022-03-11T01:00:00.0000000Z;2022-03-11T00:55:05.5150000Z;2022-03-11T00:59:57.6790000Z;39341.000000000;39341.000000000;39287.718873470;39317.000000000;5.121589690;94
